Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 4.5254 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 25; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 130.841 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 26; 2, 2): Max: 81; Mean: 79.81; Variance: 0.2439; Size: 400; Time: 146.975 ms; Top5_Histogram_(relative_to_max): 2 6 64 322 6 ; iter: 1, 3, 6, 12;
Z(14, 27; 2, 2): Max: 82; Mean: 81.63; Variance: 0.3231; Size: 400; Time: 174.368 ms; Top5_Histogram_(relative_to_max): 0 0 18 112 270 ; iter: 1, 3, 6, 12;
Z(14, 28; 2, 2): Max: 85; Mean: 84.99; Variance: 0.0099; Size: 400; Time: 149.188 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(14, 29; 2, 2): Max: 87; Mean: 86.985; Variance: 0.014775; Size: 400; Time: 167.386 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(14, 30; 2, 2): Max: 88; Mean: 87.785; Variance: 0.178775; Size: 400; Time: 187.905 ms; Top5_Histogram_(relative_to_max): 0 0 2 82 316 ; iter: 1, 3, 6, 12;
Z(14, 31; 2, 2): Max: 90; Mean: 89.425; Variance: 0.454375; Size: 400; Time: 218.934 ms; Top5_Histogram_(relative_to_max): 0 2 36 152 210 ; iter: 1, 3, 6, 12;
Z(14, 32; 2, 2): Max: 91; Mean: 90.94; Variance: 0.0564; Size: 400; Time: 187.764 ms; Top5_Histogram_(relative_to_max): 0 0 0 24 376 ; iter: 1, 3, 6, 12;
Z(14, 33; 2, 2): Max: 94; Mean: 92.845; Variance: 0.170975; Size: 400; Time: 206.939 ms; Top5_Histogram_(relative_to_max): 0 6 52 340 2 ; iter: 1, 3, 6, 12;
Z(14, 34; 2, 2): Max: 95; Mean: 94.925; Variance: 0.079375; Size: 400; Time: 224.894 ms; Top5_Histogram_(relative_to_max): 0 0 2 26 372 ; iter: 1, 3, 6, 12;
Z(14, 35; 2, 2): Max: 97; Mean: 96.795; Variance: 0.242975; Size: 400; Time: 262.577 ms; Top5_Histogram_(relative_to_max): 0 0 16 50 334 ; iter: 1, 3, 6, 12;
Z(14, 36; 2, 2): Max: 98; Mean: 97.98; Variance: 0.0196; Size: 400; Time: 227.962 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(14, 37; 2, 2): Max: 101; Mean: 100.91; Variance: 0.0919; Size: 400; Time: 251.676 ms; Top5_Histogram_(relative_to_max): 0 0 2 32 366 ; iter: 1, 3, 6, 12;
Z(14, 38; 2, 2): Max: 102; Mean: 102; Variance: 0; Size: 400; Time: 270.839 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 39; 2, 2): Max: 103; Mean: 101.56; Variance: 0.4764; Size: 400; Time: 302.093 ms; Top5_Histogram_(relative_to_max): 2 28 126 232 12 ; iter: 1, 3, 6, 12;
Z(14, 40; 2, 2): Max: 104; Mean: 103.99; Variance: 0.0099; Size: 400; Time: 267.563 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(15, 15; 2, 2): Max: 60; Mean: 59.97; Variance: 0.0291; Size: 400; Time: 65.8493 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(15, 16; 2, 2): Max: 63; Mean: 60.99; Variance: 0.8999; Size: 400; Time: 82.2162 ms; Top5_Histogram_(relative_to_max): 22 84 172 108 12 ; iter: 1, 3, 6, 12;
Z(15, 17; 2, 2): Max: 67; Mean: 66.995; Variance: 0.004975; Size: 400; Time: 97.1685 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(15, 18; 2, 2): Max: 69; Mean: 69; Variance: 0; Size: 400; Time: 82.5985 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 19; 2, 2): Max: 70; Mean: 68.815; Variance: 0.230775; Size: 400; Time: 95.4185 ms; Top5_Histogram_(relative_to_max): 0 14 48 336 2 ; iter: 1, 3, 6, 12;
Z(15, 20; 2, 2): Max: 72; Mean: 71.805; Variance: 0.216975; Size: 400; Time: 111.98 ms; Top5_Histogram_(relative_to_max): 0 0 12 54 334 ; iter: 1, 3, 6, 12;
Z(15, 21; 2, 2): Max: 75; Mean: 73.805; Variance: 0.376975; Size: 400; Time: 139.428 ms; Top5_Histogram_(relative_to_max): 2 18 56 304 20 ; iter: 1, 3, 6, 12;
Z(15, 22; 2, 2): Max: 77; Mean: 76.975; Variance: 0.024375; Size: 400; Time: 109.721 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(15, 23; 2, 2): Max: 79; Mean: 78.98; Variance: 0.0196; Size: 400; Time: 124.706 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 24; 2, 2): Max: 82; Mean: 80.84; Variance: 0.1644; Size: 400; Time: 141.242 ms; Top5_Histogram_(relative_to_max): 0 4 58 336 2 ; iter: 1, 3, 6, 12;
Z(15, 25; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 164.498 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 26; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 144.744 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 27; 2, 2): Max: 87; Mean: 86.965; Variance: 0.033775; Size: 400; Time: 160.489 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(15, 28; 2, 2): Max: 90; Mean: 88.915; Variance: 0.157775; Size: 400; Time: 178.313 ms; Top5_Histogram_(relative_to_max): 0 6 32 352 10 ; iter: 1, 3, 6, 12;
Z(15, 29; 2, 2): Max: 92; Mean: 91.99; Variance: 0.0099; Size: 400; Time: 209.687 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(15, 30; 2, 2): Max: 94; Mean: 94; Variance: 0; Size: 400; Time: 181.931 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 31; 2, 2): Max: 95; Mean: 94.88; Variance: 0.1256; Size: 400; Time: 200.203 ms; Top5_Histogram_(relative_to_max): 0 0 4 40 356 ; iter: 1, 3, 6, 12;
Z(15, 32; 2, 2): Max: 98; Mean: 96.86; Variance: 0.2004; Size: 400; Time: 221.986 ms; Top5_Histogram_(relative_to_max): 2 6 42 346 4 ; iter: 1, 3, 6, 12;
Z(15, 33; 2, 2): Max: 99; Mean: 98.705; Variance: 0.317975; Size: 400; Time: 259.006 ms; Top5_Histogram_(relative_to_max): 0 2 16 80 302 ; iter: 1, 3, 6, 12;
Z(15, 34; 2, 2): Max: 100; Mean: 99.9; Variance: 0.09; Size: 400; Time: 224.686 ms; Top5_Histogram_(relative_to_max): 0 0 0 40 360 ; iter: 1, 3, 6, 12;
Z(15, 35; 2, 2): Max: 103; Mean: 102.94; Variance: 0.0564; Size: 400; Time: 247.345 ms; Top5_Histogram_(relative_to_max): 0 0 0 24 376 ; iter: 1, 3, 6, 12;
Z(15, 36; 2, 2): Max: 103; Mean: 102.37; Variance: 0.5231; Size: 400; Time: 273.437 ms; Top5_Histogram_(relative_to_max): 0 2 52 142 204 ; iter: 1, 3, 6, 12;
Z(15, 37; 2, 2): Max: 107; Mean: 106.925; Variance: 0.069375; Size: 400; Time: 308.572 ms; Top5_Histogram_(relative_to_max): 0 0 0 30 370 ; iter: 1, 3, 6, 12;
Z(15, 38; 2, 2): Max: 108; Mean: 107.99; Variance: 0.0099; Size: 400; Time: 277.448 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(15, 39; 2, 2): Max: 110; Mean: 109.985; Variance: 0.014775; Size: 400; Time: 295.102 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(15, 40; 2, 2): Max: 112; Mean: 111.68; Variance: 0.2576; Size: 400; Time: 324.041 ms; Top5_Histogram_(relative_to_max): 0 0 8 112 280 ; iter: 1, 3, 6, 12;
Z(16, 16; 2, 2): Max: 67; Mean: 66.965; Variance: 0.043775; Size: 400; Time: 104.978 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(16, 17; 2, 2): Max: 70; Mean: 69.99; Variance: 0.0199; Size: 400; Time: 80.5939 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 398 ; iter: 1, 3, 6, 12;
Z(16, 18; 2, 2): Max: 73; Mean: 73; Variance: 0; Size: 400; Time: 96.4344 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 19; 2, 2): Max: 76; Mean: 76; Variance: 0; Size: 400; Time: 111.88 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 20; 2, 2): Max: 79; Mean: 79; Variance: 0; Size: 400; Time: 136.043 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 21; 2, 2): Max: 81; Mean: 81; Variance: 0; Size: 400; Time: 116.644 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 22; 2, 2): Max: 83; Mean: 82.97; Variance: 0.0291; Size: 400; Time: 129.307 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(16, 23; 2, 2): Max: 85; Mean: 84.93; Variance: 0.0651; Size: 400; Time: 145.722 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 372 ; iter: 1, 3, 6, 12;
Z(16, 24; 2, 2): Max: 86; Mean: 85.89; Variance: 0.1679; Size: 400; Time: 178.496 ms; Top5_Histogram_(relative_to_max): 2 0 2 32 364 ; iter: 1, 3, 6, 12;
Z(16, 25; 2, 2): Max: 90; Mean: 90; Variance: 0; Size: 400; Time: 149.799 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 26; 2, 2): Max: 90; Mean: 88.98; Variance: 0.0496; Size: 400; Time: 169.95 ms; Top5_Histogram_(relative_to_max): 0 0 14 380 6 ; iter: 1, 3, 6, 12;
Z(16, 27; 2, 2): Max: 92; Mean: 90.805; Variance: 0.286975; Size: 400; Time: 189.225 ms; Top5_Histogram_(relative_to_max): 2 6 74 304 14 ; iter: 1, 3, 6, 12;
Z(16, 28; 2, 2): Max: 94; Mean: 93.935; Variance: 0.090775; Size: 400; Time: 216.007 ms; Top5_Histogram_(relative_to_max): 0 2 0 20 378 ; iter: 1, 3, 6, 12;
Z(16, 29; 2, 2): Max: 97; Mean: 97; Variance: 0; Size: 400; Time: 189.114 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 30; 2, 2): Max: 98; Mean: 97.98; Variance: 0.0196; Size: 400; Time: 204.553 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(16, 31; 2, 2): Max: 100; Mean: 99.92; Variance: 0.0836; Size: 400; Time: 228.351 ms; Top5_Histogram_(relative_to_max): 0 0 2 28 370 ; iter: 1, 3, 6, 12;
Z(16, 32; 2, 2): Max: 103; Mean: 102.99; Variance: 0.0099; Size: 400; Time: 268.631 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(16, 33; 2, 2): Max: 104; Mean: 103.995; Variance: 0.004975; Size: 400; Time: 240.524 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(16, 34; 2, 2): Max: 106; Mean: 106; Variance: 0; Size: 400; Time: 259.882 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 35; 2, 2): Max: 109; Mean: 107.88; Variance: 0.1156; Size: 400; Time: 283.678 ms; Top5_Histogram_(relative_to_max): 0 0 50 348 2 ; iter: 1, 3, 6, 12;
Z(16, 36; 2, 2): Max: 111; Mean: 109.89; Variance: 0.1479; Size: 400; Time: 324.982 ms; Top5_Histogram_(relative_to_max): 0 6 36 354 4 ; iter: 1, 3, 6, 12;
Z(16, 37; 2, 2): Max: 112; Mean: 111.985; Variance: 0.014775; Size: 400; Time: 287.714 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(16, 38; 2, 2): Max: 114; Mean: 113.92; Variance: 0.0836; Size: 400; Time: 309.78 ms; Top5_Histogram_(relative_to_max): 0 0 2 28 370 ; iter: 1, 3, 6, 12;
Z(16, 39; 2, 2): Max: 116; Mean: 115.795; Variance: 0.222975; Size: 400; Time: 338.74 ms; Top5_Histogram_(relative_to_max): 0 0 12 58 330 ; iter: 1, 3, 6, 12;
Z(16, 40; 2, 2): Max: 118; Mean: 117.725; Variance: 0.299375; Size: 400; Time: 383.341 ms; Top5_Histogram_(relative_to_max): 0 2 14 76 308 ; iter: 1, 3, 6, 12;
Z(17, 17; 2, 2): Max: 74; Mean: 73.005; Variance: 0.004975; Size: 400; Time: 86.3136 ms; Top5_Histogram_(relative_to_max): 0 0 0 398 2 ; iter: 1, 3, 6, 12;
Z(17, 18; 2, 2): Max: 77; Mean: 77; Variance: 0; Size: 400; Time: 100.204 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 19; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 116.438 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 20; 2, 2): Max: 84; Mean: 84; Variance: 0; Size: 400; Time: 139.921 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 21; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 121.927 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 22; 2, 2): Max: 87; Mean: 86.925; Variance: 0.069375; Size: 400; Time: 135.669 ms; Top5_Histogram_(relative_to_max): 0 0 0 30 370 ; iter: 1, 3, 6, 12;
Z(17, 23; 2, 2): Max: 89; Mean: 88.7; Variance: 0.27; Size: 400; Time: 156.101 ms; Top5_Histogram_(relative_to_max): 0 0 12 96 292 ; iter: 1, 3, 6, 12;
Z(17, 24; 2, 2): Max: 90; Mean: 89.675; Variance: 0.429375; Size: 400; Time: 188.735 ms; Top5_Histogram_(relative_to_max): 2 2 24 68 304 ; iter: 1, 3, 6, 12;
Z(17, 25; 2, 2): Max: 94; Mean: 94; Variance: 0; Size: 400; Time: 158.243 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 26; 2, 2): Max: 95; Mean: 93.96; Variance: 0.0584; Size: 400; Time: 180.062 ms; Top5_Histogram_(relative_to_max): 0 2 14 382 2 ; iter: 1, 3, 6, 12;
Z(17, 27; 2, 2): Max: 97; Mean: 95.895; Variance: 0.163975; Size: 400; Time: 202.901 ms; Top5_Histogram_(relative_to_max): 2 4 32 358 4 ; iter: 1, 3, 6, 12;
Z(17, 28; 2, 2): Max: 98; Mean: 97.745; Variance: 0.359975; Size: 400; Time: 238.88 ms; Top5_Histogram_(relative_to_max): 2 2 16 56 324 ; iter: 1, 3, 6, 12;
Z(17, 29; 2, 2): Max: 102; Mean: 102; Variance: 0; Size: 400; Time: 200.067 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 30; 2, 2): Max: 103; Mean: 101.935; Variance: 0.080775; Size: 400; Time: 219.574 ms; Top5_Histogram_(relative_to_max): 0 2 24 372 2 ; iter: 1, 3, 6, 12;
Z(17, 31; 2, 2): Max: 105; Mean: 103.905; Variance: 0.185975; Size: 400; Time: 253.354 ms; Top5_Histogram_(relative_to_max): 0 2 52 328 18 ; iter: 1, 3, 6, 12;
Z(17, 32; 2, 2): Max: 107; Mean: 106.955; Variance: 0.052975; Size: 400; Time: 292.721 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(17, 33; 2, 2): Max: 109; Mean: 109; Variance: 0; Size: 400; Time: 254.706 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 34; 2, 2): Max: 111; Mean: 110.985; Variance: 0.014775; Size: 400; Time: 281.523 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(17, 35; 2, 2): Max: 114; Mean: 114; Variance: 0; Size: 400; Time: 298.111 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 36; 2, 2): Max: 116; Mean: 115.995; Variance: 0.004975; Size: 400; Time: 342.719 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 37; 2, 2): Max: 118; Mean: 117.93; Variance: 0.0651; Size: 400; Time: 307.381 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 372 ; iter: 1, 3, 6, 12;
Z(17, 38; 2, 2): Max: 119; Mean: 118.965; Variance: 0.043775; Size: 400; Time: 335.56 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(17, 39; 2, 2): Max: 122; Mean: 120.93; Variance: 0.0951; Size: 400; Time: 358.9 ms; Top5_Histogram_(relative_to_max): 0 2 28 366 4 ; iter: 1, 3, 6, 12;
Z(17, 40; 2, 2): Max: 124; Mean: 123.925; Variance: 0.089375; Size: 400; Time: 401.928 ms; Top5_Histogram_(relative_to_max): 0 0 4 22 374 ; iter: 1, 3, 6, 12;
Z(18, 18; 2, 2): Max: 81; Mean: 81; Variance: 0; Size: 400; Time: 104.113 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 19; 2, 2): Max: 84; Mean: 84; Variance: 0; Size: 400; Time: 116.165 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 20; 2, 2): Max: 88; Mean: 88; Variance: 0; Size: 400; Time: 138.192 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 21; 2, 2): Max: 90; Mean: 89.015; Variance: 0.014775; Size: 400; Time: 165.199 ms; Top5_Histogram_(relative_to_max): 0 0 0 394 6 ; iter: 1, 3, 6, 12;
Z(18, 22; 2, 2): Max: 91; Mean: 90.98; Variance: 0.0196; Size: 400; Time: 138.198 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(18, 23; 2, 2): Max: 93; Mean: 92.9; Variance: 0.09; Size: 400; Time: 152.796 ms; Top5_Histogram_(relative_to_max): 0 0 0 40 360 ; iter: 1, 3, 6, 12;
Z(18, 24; 2, 2): Max: 94; Mean: 93.62; Variance: 0.5556; Size: 400; Time: 178.435 ms; Top5_Histogram_(relative_to_max): 0 6 26 72 294 ; iter: 1, 3, 6, 12;
Z(18, 25; 2, 2): Max: 98; Mean: 97.945; Variance: 0.131975; Size: 400; Time: 210.989 ms; Top5_Histogram_(relative_to_max): 2 0 4 6 388 ; iter: 1, 3, 6, 12;
Z(18, 26; 2, 2): Max: 99; Mean: 98.975; Variance: 0.024375; Size: 400; Time: 182.53 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(18, 27; 2, 2): Max: 101; Mean: 100.915; Variance: 0.097775; Size: 400; Time: 203.256 ms; Top5_Histogram_(relative_to_max): 0 0 4 26 370 ; iter: 1, 3, 6, 12;
Z(18, 28; 2, 2): Max: 103; Mean: 102.67; Variance: 0.4811; Size: 400; Time: 227.601 ms; Top5_Histogram_(relative_to_max): 4 2 22 66 306 ; iter: 1, 3, 6, 12;
Z(18, 29; 2, 2): Max: 106; Mean: 105.835; Variance: 0.257775; Size: 400; Time: 263.112 ms; Top5_Histogram_(relative_to_max): 0 6 6 36 352 ; iter: 1, 3, 6, 12;
Z(18, 30; 2, 2): Max: 108; Mean: 107.975; Variance: 0.024375; Size: 400; Time: 232.901 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(18, 31; 2, 2): Max: 110; Mean: 109.985; Variance: 0.014775; Size: 400; Time: 252.852 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(18, 32; 2, 2): Max: 112; Mean: 110.685; Variance: 0.465775; Size: 400; Time: 284.277 ms; Top5_Histogram_(relative_to_max): 4 16 84 284 10 ; iter: 1, 3, 6, 12;
Z(18, 33; 2, 2): Max: 114; Mean: 113.87; Variance: 0.1931; Size: 400; Time: 328.894 ms; Top5_Histogram_(relative_to_max): 0 4 4 32 360 ; iter: 1, 3, 6, 12;
Z(18, 34; 2, 2): Max: 116; Mean: 115.99; Variance: 0.0099; Size: 400; Time: 292.855 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(18, 35; 2, 2): Max: 119; Mean: 119; Variance: 0; Size: 400; Time: 318.006 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 36; 2, 2): Max: 121; Mean: 120.98; Variance: 0.0196; Size: 400; Time: 340.325 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(18, 37; 2, 2): Max: 123; Mean: 122.975; Variance: 0.024375; Size: 400; Time: 385.479 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(18, 38; 2, 2): Max: 125; Mean: 124.995; Variance: 0.004975; Size: 400; Time: 357.696 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 39; 2, 2): Max: 128; Mean: 127.805; Variance: 0.166975; Size: 400; Time: 374.384 ms; Top5_Histogram_(relative_to_max): 0 0 2 74 324 ; iter: 1, 3, 6, 12;
Z(18, 40; 2, 2): Max: 130; Mean: 128.96; Variance: 0.0484; Size: 400; Time: 398.527 ms; Top5_Histogram_(relative_to_max): 0 0 18 380 2 ; iter: 1, 3, 6, 12;
Z(19, 19; 2, 2): Max: 88; Mean: 88; Variance: 0; Size: 400; Time: 149.88 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 20; 2, 2): Max: 92; Mean: 92; Variance: 0; Size: 400; Time: 125.113 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 21; 2, 2): Max: 95; Mean: 95; Variance: 0; Size: 400; Time: 148.94 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 22; 2, 2): Max: 96; Mean: 94.975; Variance: 0.124375; Size: 400; Time: 164.8 ms; Top5_Histogram_(relative_to_max): 0 2 24 356 18 ; iter: 1, 3, 6, 12;
Z(19, 23; 2, 2): Max: 98; Mean: 96.42; Variance: 0.8736; Size: 400; Time: 200.356 ms; Top5_Histogram_(relative_to_max): 10 46 140 164 38 ; iter: 1, 3, 6, 12;
Z(19, 24; 2, 2): Max: 100; Mean: 100; Variance: 0; Size: 400; Time: 176.117 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 25; 2, 2): Max: 102; Mean: 101.995; Variance: 0.004975; Size: 400; Time: 189.132 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(19, 26; 2, 2): Max: 103; Mean: 102.835; Variance: 0.207775; Size: 400; Time: 218.574 ms; Top5_Histogram_(relative_to_max): 0 4 2 50 344 ; iter: 1, 3, 6, 12;
Z(19, 27; 2, 2): Max: 105; Mean: 104.2; Variance: 1.1; Size: 400; Time: 267.64 ms; Top5_Histogram_(relative_to_max): 8 18 66 92 214 ; iter: 1, 3, 6, 12;
Z(19, 28; 2, 2): Max: 107; Mean: 106.945; Variance: 0.061975; Size: 400; Time: 217.138 ms; Top5_Histogram_(relative_to_max): 0 0 2 18 380 ; iter: 1, 3, 6, 12;
Z(19, 29; 2, 2): Max: 110; Mean: 109.835; Variance: 0.187775; Size: 400; Time: 243.604 ms; Top5_Histogram_(relative_to_max): 0 2 4 52 342 ; iter: 1, 3, 6, 12;
Z(19, 30; 2, 2): Max: 113; Mean: 112.83; Variance: 0.3111; Size: 400; Time: 275.107 ms; Top5_Histogram_(relative_to_max): 0 8 10 24 358 ; iter: 1, 3, 6, 12;
Z(19, 31; 2, 2): Max: 115; Mean: 114.555; Variance: 0.616975; Size: 400; Time: 320.957 ms; Top5_Histogram_(relative_to_max): 2 10 32 76 280 ; iter: 1, 3, 6, 12;
Z(19, 32; 2, 2): Max: 117; Mean: 116.975; Variance: 0.024375; Size: 400; Time: 282.295 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(19, 33; 2, 2): Max: 119; Mean: 118.915; Variance: 0.077775; Size: 400; Time: 302.078 ms; Top5_Histogram_(relative_to_max): 0 0 0 34 366 ; iter: 1, 3, 6, 12;
Z(19, 34; 2, 2): Max: 121; Mean: 120.865; Variance: 0.216775; Size: 400; Time: 338.194 ms; Top5_Histogram_(relative_to_max): 0 4 8 26 362 ; iter: 1, 3, 6, 12;
Z(19, 35; 2, 2): Max: 125; Mean: 124.995; Variance: 0.004975; Size: 400; Time: 381.243 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(19, 36; 2, 2): Max: 126; Mean: 126; Variance: 0; Size: 400; Time: 338.735 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 37; 2, 2): Max: 128; Mean: 127.955; Variance: 0.062975; Size: 400; Time: 358.646 ms; Top5_Histogram_(relative_to_max): 0 0 4 10 386 ; iter: 1, 3, 6, 12;
Z(19, 38; 2, 2): Max: 130; Mean: 129.93; Variance: 0.0851; Size: 400; Time: 401.267 ms; Top5_Histogram_(relative_to_max): 0 0 4 20 376 ; iter: 1, 3, 6, 12;
Z(19, 39; 2, 2): Max: 133; Mean: 132.99; Variance: 0.0099; Size: 400; Time: 445.157 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(19, 40; 2, 2): Max: 135; Mean: 135; Variance: 0; Size: 400; Time: 394.058 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 20; 2, 2): Max: 96; Mean: 96; Variance: 0; Size: 400; Time: 137.087 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
