Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 5.9033 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 22; 2, 2): Max: 101; Mean: 101; Variance: 0; Size: 400; Time: 198.298 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 23; 2, 2): Max: 103; Mean: 103; Variance: 0; Size: 400; Time: 171.954 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 24; 2, 2): Max: 105; Mean: 104.975; Variance: 0.024375; Size: 400; Time: 192.458 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(20, 25; 2, 2): Max: 106; Mean: 105.88; Variance: 0.1756; Size: 400; Time: 215.579 ms; Top5_Histogram_(relative_to_max): 0 0 14 20 366 ; iter: 1, 3, 6, 12;
Z(20, 26; 2, 2): Max: 110; Mean: 109.98; Variance: 0.0396; Size: 400; Time: 253.791 ms; Top5_Histogram_(relative_to_max): 0 0 4 0 396 ; iter: 1, 3, 6, 12;
Z(20, 27; 2, 2): Max: 111; Mean: 110.975; Variance: 0.024375; Size: 400; Time: 220.768 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(20, 28; 2, 2): Max: 115; Mean: 115; Variance: 0; Size: 400; Time: 242.614 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 29; 2, 2): Max: 117; Mean: 116.98; Variance: 0.0196; Size: 400; Time: 271.36 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(20, 30; 2, 2): Max: 120; Mean: 118.915; Variance: 0.107775; Size: 400; Time: 321.085 ms; Top5_Histogram_(relative_to_max): 0 4 28 366 2 ; iter: 1, 3, 6, 12;
Z(20, 31; 2, 2): Max: 122; Mean: 122; Variance: 0; Size: 400; Time: 288.594 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 32; 2, 2): Max: 122; Mean: 121.855; Variance: 0.163975; Size: 400; Time: 300.748 ms; Top5_Histogram_(relative_to_max): 0 0 8 42 350 ; iter: 1, 3, 6, 12;
Z(20, 33; 2, 2): Max: 125; Mean: 123.685; Variance: 0.445775; Size: 400; Time: 335.784 ms; Top5_Histogram_(relative_to_max): 2 20 80 288 8 ; iter: 1, 3, 6, 12;
Z(20, 34; 2, 2): Max: 127; Mean: 126.665; Variance: 0.562775; Size: 400; Time: 383.139 ms; Top5_Histogram_(relative_to_max): 0 8 24 52 314 ; iter: 1, 3, 6, 12;
Z(20, 35; 2, 2): Max: 130; Mean: 130; Variance: 0; Size: 400; Time: 346.5 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 36; 2, 2): Max: 132; Mean: 131.97; Variance: 0.0391; Size: 400; Time: 360.81 ms; Top5_Histogram_(relative_to_max): 0 0 2 8 390 ; iter: 1, 3, 6, 12;
Z(20, 37; 2, 2): Max: 134; Mean: 133.965; Variance: 0.093775; Size: 400; Time: 392.737 ms; Top5_Histogram_(relative_to_max): 2 0 0 6 392 ; iter: 1, 3, 6, 12;
Z(20, 38; 2, 2): Max: 136; Mean: 135.92; Variance: 0.0836; Size: 400; Time: 454.589 ms; Top5_Histogram_(relative_to_max): 0 0 2 28 370 ; iter: 1, 3, 6, 12;
Z(20, 39; 2, 2): Max: 139; Mean: 139; Variance: 0; Size: 400; Time: 405.729 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 40; 2, 2): Max: 141; Mean: 140.985; Variance: 0.014775; Size: 400; Time: 435.081 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(21, 21; 2, 2): Max: 105; Mean: 105; Variance: 0; Size: 400; Time: 164.391 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 22; 2, 2): Max: 106; Mean: 106; Variance: 0; Size: 400; Time: 205.752 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 23; 2, 2): Max: 108; Mean: 107.995; Variance: 0.004975; Size: 400; Time: 176.809 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 24; 2, 2): Max: 110; Mean: 109.995; Variance: 0.004975; Size: 400; Time: 204.414 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 25; 2, 2): Max: 112; Mean: 111.755; Variance: 0.244975; Size: 400; Time: 225.126 ms; Top5_Histogram_(relative_to_max): 0 2 6 80 312 ; iter: 1, 3, 6, 12;
Z(21, 26; 2, 2): Max: 115; Mean: 115; Variance: 0; Size: 400; Time: 269.593 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 27; 2, 2): Max: 117; Mean: 116.995; Variance: 0.004975; Size: 400; Time: 233.79 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 28; 2, 2): Max: 119; Mean: 118.995; Variance: 0.004975; Size: 400; Time: 257.795 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 29; 2, 2): Max: 122; Mean: 120.98; Variance: 0.0896; Size: 400; Time: 288.061 ms; Top5_Histogram_(relative_to_max): 0 2 16 370 12 ; iter: 1, 3, 6, 12;
Z(21, 30; 2, 2): Max: 125; Mean: 124.995; Variance: 0.004975; Size: 400; Time: 341.039 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 31; 2, 2): Max: 127; Mean: 127; Variance: 0; Size: 400; Time: 300.389 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 32; 2, 2): Max: 129; Mean: 128.995; Variance: 0.004975; Size: 400; Time: 339.415 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 33; 2, 2): Max: 130; Mean: 129.8; Variance: 0.26; Size: 400; Time: 355.399 ms; Top5_Histogram_(relative_to_max): 0 2 14 46 338 ; iter: 1, 3, 6, 12;
Z(21, 34; 2, 2): Max: 132; Mean: 131.54; Variance: 0.6984; Size: 400; Time: 414.304 ms; Top5_Histogram_(relative_to_max): 6 10 24 82 278 ; iter: 1, 3, 6, 12;
Z(21, 35; 2, 2): Max: 135; Mean: 134.995; Variance: 0.004975; Size: 400; Time: 368.947 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 36; 2, 2): Max: 137; Mean: 136.91; Variance: 0.1419; Size: 400; Time: 385.627 ms; Top5_Histogram_(relative_to_max): 0 2 6 18 374 ; iter: 1, 3, 6, 12;
Z(21, 37; 2, 2): Max: 140; Mean: 138.825; Variance: 0.304375; Size: 400; Time: 420.719 ms; Top5_Histogram_(relative_to_max): 6 12 30 350 2 ; iter: 1, 3, 6, 12;
Z(21, 38; 2, 2): Max: 142; Mean: 141.74; Variance: 0.3924; Size: 400; Time: 487.094 ms; Top5_Histogram_(relative_to_max): 2 4 16 52 326 ; iter: 1, 3, 6, 12;
Z(21, 39; 2, 2): Max: 144; Mean: 143.995; Variance: 0.004975; Size: 400; Time: 425.561 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 40; 2, 2): Max: 147; Mean: 145.925; Variance: 0.119375; Size: 400; Time: 459.194 ms; Top5_Histogram_(relative_to_max): 0 8 16 374 2 ; iter: 1, 3, 6, 12;
Z(22, 22; 2, 2): Max: 108; Mean: 107.975; Variance: 0.024375; Size: 400; Time: 198.342 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(22, 23; 2, 2): Max: 110; Mean: 109.735; Variance: 0.254775; Size: 400; Time: 247.739 ms; Top5_Histogram_(relative_to_max): 0 0 12 82 306 ; iter: 1, 3, 6, 12;
Z(22, 24; 2, 2): Max: 113; Mean: 112.08; Variance: 0.1136; Size: 400; Time: 208.02 ms; Top5_Histogram_(relative_to_max): 0 0 8 352 40 ; iter: 1, 3, 6, 12;
Z(22, 25; 2, 2): Max: 115; Mean: 114.525; Variance: 0.389375; Size: 400; Time: 228.838 ms; Top5_Histogram_(relative_to_max): 0 2 22 140 236 ; iter: 1, 3, 6, 12;
Z(22, 26; 2, 2): Max: 119; Mean: 119; Variance: 0; Size: 400; Time: 264.428 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(22, 27; 2, 2): Max: 121; Mean: 120.93; Variance: 0.0751; Size: 400; Time: 316.696 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(22, 28; 2, 2): Max: 123; Mean: 123; Variance: 0; Size: 400; Time: 266.379 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(22, 29; 2, 2): Max: 127; Mean: 127; Variance: 0; Size: 400; Time: 298.104 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(22, 30; 2, 2): Max: 130; Mean: 130; Variance: 0; Size: 400; Time: 328.95 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(22, 31; 2, 2): Max: 132; Mean: 131.98; Variance: 0.0296; Size: 400; Time: 386.857 ms; Top5_Histogram_(relative_to_max): 0 0 2 4 394 ; iter: 1, 3, 6, 12;
Z(22, 32; 2, 2): Max: 135; Mean: 135; Variance: 0; Size: 400; Time: 350.023 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(22, 33; 2, 2): Max: 137; Mean: 136.99; Variance: 0.0099; Size: 400; Time: 375.856 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(22, 34; 2, 2): Max: 138; Mean: 137.955; Variance: 0.052975; Size: 400; Time: 406.12 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(22, 35; 2, 2): Max: 140; Mean: 139.795; Variance: 0.472975; Size: 400; Time: 468.572 ms; Top5_Histogram_(relative_to_max): 2 10 20 4 364 ; iter: 1, 3, 6, 12;
Z(22, 36; 2, 2): Max: 143; Mean: 142.99; Variance: 0.0099; Size: 400; Time: 407.892 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(22, 37; 2, 2): Max: 146; Mean: 145.965; Variance: 0.043775; Size: 400; Time: 435.824 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(22, 38; 2, 2): Max: 148; Mean: 147.885; Variance: 0.161775; Size: 400; Time: 478.137 ms; Top5_Histogram_(relative_to_max): 0 2 6 28 364 ; iter: 1, 3, 6, 12;
Z(22, 39; 2, 2): Max: 150; Mean: 149.49; Variance: 0.6499; Size: 400; Time: 547.852 ms; Top5_Histogram_(relative_to_max): 0 12 24 110 252 ; iter: 1, 3, 6, 12;
Z(22, 40; 2, 2): Max: 152; Mean: 151.99; Variance: 0.0099; Size: 400; Time: 479.892 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(23, 23; 2, 2): Max: 113; Mean: 112.835; Variance: 0.207775; Size: 400; Time: 210.97 ms; Top5_Histogram_(relative_to_max): 0 0 14 38 348 ; iter: 1, 3, 6, 12;
Z(23, 24; 2, 2): Max: 116; Mean: 114.56; Variance: 0.4864; Size: 400; Time: 251.884 ms; Top5_Histogram_(relative_to_max): 6 20 128 236 10 ; iter: 1, 3, 6, 12;
Z(23, 25; 2, 2): Max: 119; Mean: 118.75; Variance: 0.3775; Size: 400; Time: 304.348 ms; Top5_Histogram_(relative_to_max): 2 6 8 58 326 ; iter: 1, 3, 6, 12;
Z(23, 26; 2, 2): Max: 123; Mean: 123; Variance: 0; Size: 400; Time: 246.74 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(23, 27; 2, 2): Max: 125; Mean: 124.965; Variance: 0.043775; Size: 400; Time: 275.409 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(23, 28; 2, 2): Max: 129; Mean: 128.11; Variance: 0.1479; Size: 400; Time: 317.64 ms; Top5_Histogram_(relative_to_max): 0 2 4 342 52 ; iter: 1, 3, 6, 12;
Z(23, 29; 2, 2): Max: 132; Mean: 132; Variance: 0; Size: 400; Time: 363.108 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(23, 30; 2, 2): Max: 135; Mean: 135; Variance: 0; Size: 400; Time: 322.531 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(23, 31; 2, 2): Max: 139; Mean: 139; Variance: 0; Size: 400; Time: 353.872 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(23, 32; 2, 2): Max: 141; Mean: 140.98; Variance: 0.0196; Size: 400; Time: 392.841 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(23, 33; 2, 2): Max: 143; Mean: 142.965; Variance: 0.043775; Size: 400; Time: 444.882 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(23, 34; 2, 2): Max: 145; Mean: 145; Variance: 0; Size: 400; Time: 391.403 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(23, 35; 2, 2): Max: 147; Mean: 146.87; Variance: 0.1331; Size: 400; Time: 420.443 ms; Top5_Histogram_(relative_to_max): 0 0 4 44 352 ; iter: 1, 3, 6, 12;
Z(23, 36; 2, 2): Max: 148; Mean: 147.9; Variance: 0.11; Size: 400; Time: 469.619 ms; Top5_Histogram_(relative_to_max): 0 0 4 32 364 ; iter: 1, 3, 6, 12;
Z(23, 37; 2, 2): Max: 151; Mean: 150.935; Variance: 0.060775; Size: 400; Time: 519.605 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(23, 38; 2, 2): Max: 153; Mean: 152.975; Variance: 0.024375; Size: 400; Time: 465.306 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(23, 39; 2, 2): Max: 155; Mean: 154.93; Variance: 0.0951; Size: 400; Time: 503.622 ms; Top5_Histogram_(relative_to_max): 0 2 0 22 376 ; iter: 1, 3, 6, 12;
Z(23, 40; 2, 2): Max: 157; Mean: 156.665; Variance: 0.422775; Size: 400; Time: 545.161 ms; Top5_Histogram_(relative_to_max): 0 6 22 72 300 ; iter: 1, 3, 6, 12;
Z(24, 24; 2, 2): Max: 120; Mean: 118.775; Variance: 1.06437; Size: 400; Time: 316.502 ms; Top5_Histogram_(relative_to_max): 14 34 82 168 102 ; iter: 1, 3, 6, 12;
Z(24, 25; 2, 2): Max: 123; Mean: 122.975; Variance: 0.024375; Size: 400; Time: 245.246 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(24, 26; 2, 2): Max: 126; Mean: 125.975; Variance: 0.034375; Size: 400; Time: 275.677 ms; Top5_Histogram_(relative_to_max): 0 0 2 6 392 ; iter: 1, 3, 6, 12;
Z(24, 27; 2, 2): Max: 129; Mean: 128.85; Variance: 0.1575; Size: 400; Time: 310.837 ms; Top5_Histogram_(relative_to_max): 0 0 6 48 346 ; iter: 1, 3, 6, 12;
Z(24, 28; 2, 2): Max: 136; Mean: 136; Variance: 0; Size: 400; Time: 372.252 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(24, 29; 2, 2): Max: 140; Mean: 140; Variance: 0; Size: 400; Time: 332.186 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(24, 30; 2, 2): Max: 142; Mean: 142; Variance: 0; Size: 400; Time: 371.765 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(24, 31; 2, 2): Max: 144; Mean: 144; Variance: 0; Size: 400; Time: 392.439 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(24, 32; 2, 2): Max: 146; Mean: 145.995; Variance: 0.004975; Size: 400; Time: 448.822 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(24, 33; 2, 2): Max: 148; Mean: 148; Variance: 0; Size: 400; Time: 400.697 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(24, 34; 2, 2): Max: 150; Mean: 149.95; Variance: 0.0475; Size: 400; Time: 427.904 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(24, 35; 2, 2): Max: 152; Mean: 151.59; Variance: 0.3519; Size: 400; Time: 468.107 ms; Top5_Histogram_(relative_to_max): 0 2 16 126 256 ; iter: 1, 3, 6, 12;
Z(24, 36; 2, 2): Max: 154; Mean: 153.505; Variance: 0.499975; Size: 400; Time: 542.168 ms; Top5_Histogram_(relative_to_max): 0 6 32 116 246 ; iter: 1, 3, 6, 12;
Z(24, 37; 2, 2): Max: 156; Mean: 155.99; Variance: 0.0099; Size: 400; Time: 464.522 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(24, 38; 2, 2): Max: 158; Mean: 157.82; Variance: 0.2276; Size: 400; Time: 508.961 ms; Top5_Histogram_(relative_to_max): 0 2 10 46 342 ; iter: 1, 3, 6, 12;
Z(24, 39; 2, 2): Max: 160; Mean: 159.655; Variance: 0.385975; Size: 400; Time: 557.5 ms; Top5_Histogram_(relative_to_max): 0 6 14 92 288 ; iter: 1, 3, 6, 12;
Z(24, 40; 2, 2): Max: 163; Mean: 162.81; Variance: 0.1939; Size: 400; Time: 656.711 ms; Top5_Histogram_(relative_to_max): 0 0 8 60 332 ; iter: 1, 3, 6, 12;
Z(25, 25; 2, 2): Max: 126; Mean: 125.96; Variance: 0.0584; Size: 400; Time: 257.739 ms; Top5_Histogram_(relative_to_max): 0 0 4 8 388 ; iter: 1, 3, 6, 12;
Z(25, 26; 2, 2): Max: 130; Mean: 128.875; Variance: 0.149375; Size: 400; Time: 291.179 ms; Top5_Histogram_(relative_to_max): 0 6 40 352 2 ; iter: 1, 3, 6, 12;
Z(25, 27; 2, 2): Max: 134; Mean: 133.995; Variance: 0.004975; Size: 400; Time: 338.546 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(25, 28; 2, 2): Max: 141; Mean: 141; Variance: 0; Size: 400; Time: 389.115 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(25, 29; 2, 2): Max: 145; Mean: 145; Variance: 0; Size: 400; Time: 349.586 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(25, 30; 2, 2): Max: 148; Mean: 148; Variance: 0; Size: 400; Time: 391.176 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(25, 31; 2, 2): Max: 150; Mean: 149.055; Variance: 0.051975; Size: 400; Time: 412.772 ms; Top5_Histogram_(relative_to_max): 0 0 0 378 22 ; iter: 1, 3, 6, 12;
Z(25, 32; 2, 2): Max: 152; Mean: 151.395; Variance: 0.258975; Size: 400; Time: 473.103 ms; Top5_Histogram_(relative_to_max): 0 0 4 234 162 ; iter: 1, 3, 6, 12;
Z(25, 33; 2, 2): Max: 154; Mean: 153.045; Variance: 0.042975; Size: 400; Time: 421.215 ms; Top5_Histogram_(relative_to_max): 0 0 0 382 18 ; iter: 1, 3, 6, 12;
Z(25, 34; 2, 2): Max: 156; Mean: 155.025; Variance: 0.154375; Size: 400; Time: 448.699 ms; Top5_Histogram_(relative_to_max): 0 0 26 338 36 ; iter: 1, 3, 6, 12;
Z(25, 35; 2, 2): Max: 157; Mean: 156.905; Variance: 0.095975; Size: 400; Time: 495.1 ms; Top5_Histogram_(relative_to_max): 0 0 2 34 364 ; iter: 1, 3, 6, 12;
Z(25, 36; 2, 2): Max: 160; Mean: 159.83; Variance: 0.2011; Size: 400; Time: 579.258 ms; Top5_Histogram_(relative_to_max): 0 2 6 50 342 ; iter: 1, 3, 6, 12;
Z(25, 37; 2, 2): Max: 161; Mean: 160.985; Variance: 0.014775; Size: 400; Time: 491.159 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(25, 38; 2, 2): Max: 163; Mean: 162.785; Variance: 0.238775; Size: 400; Time: 535.001 ms; Top5_Histogram_(relative_to_max): 0 2 8 64 326 ; iter: 1, 3, 6, 12;
Z(25, 39; 2, 2): Max: 167; Mean: 166.93; Variance: 0.0751; Size: 400; Time: 609.17 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(25, 40; 2, 2): Max: 168; Mean: 167.595; Variance: 0.380975; Size: 400; Time: 693.457 ms; Top5_Histogram_(relative_to_max): 0 4 16 118 262 ; iter: 1, 3, 6, 12;
Z(26, 26; 2, 2): Max: 133; Mean: 132.99; Variance: 0.0099; Size: 400; Time: 288.854 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(26, 27; 2, 2): Max: 138; Mean: 137.96; Variance: 0.0484; Size: 400; Time: 329.833 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(26, 28; 2, 2): Max: 146; Mean: 146; Variance: 0; Size: 400; Time: 369.397 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(26, 29; 2, 2): Max: 150; Mean: 150; Variance: 0; Size: 400; Time: 431.006 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(26, 30; 2, 2): Max: 154; Mean: 154; Variance: 0; Size: 400; Time: 395.145 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(26, 31; 2, 2): Max: 155; Mean: 155; Variance: 0; Size: 400; Time: 419.063 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(26, 32; 2, 2): Max: 157; Mean: 157; Variance: 0; Size: 400; Time: 461.654 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(26, 33; 2, 2): Max: 159; Mean: 158.97; Variance: 0.0291; Size: 400; Time: 528.663 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(26, 34; 2, 2): Max: 161; Mean: 160.975; Variance: 0.024375; Size: 400; Time: 462.166 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(26, 35; 2, 2): Max: 163; Mean: 162.965; Variance: 0.043775; Size: 400; Time: 502.522 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(26, 36; 2, 2): Max: 165; Mean: 164.89; Variance: 0.1279; Size: 400; Time: 560.697 ms; Top5_Histogram_(relative_to_max): 0 0 6 32 362 ; iter: 1, 3, 6, 12;
Z(26, 37; 2, 2): Max: 167; Mean: 166.435; Variance: 0.465775; Size: 400; Time: 628.125 ms; Top5_Histogram_(relative_to_max): 0 4 32 150 214 ; iter: 1, 3, 6, 12;
Z(26, 38; 2, 2): Max: 169; Mean: 168.9; Variance: 0.1; Size: 400; Time: 550.651 ms; Top5_Histogram_(relative_to_max): 0 0 2 36 362 ; iter: 1, 3, 6, 12;
Z(26, 39; 2, 2): Max: 173; Mean: 172.995; Variance: 0.004975; Size: 400; Time: 606.066 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(26, 40; 2, 2): Max: 175; Mean: 174.95; Variance: 0.0675; Size: 400; Time: 658.698 ms; Top5_Histogram_(relative_to_max): 0 0 4 12 384 ; iter: 1, 3, 6, 12;
Z(27, 27; 2, 2): Max: 143; Mean: 141.96; Variance: 0.0484; Size: 400; Time: 430.75 ms; Top5_Histogram_(relative_to_max): 0 0 18 380 2 ; iter: 1, 3, 6, 12;
Z(27, 28; 2, 2): Max: 151; Mean: 151; Variance: 0; Size: 400; Time: 353.277 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 29; 2, 2): Max: 155; Mean: 155; Variance: 0; Size: 400; Time: 392.284 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 30; 2, 2): Max: 160; Mean: 160; Variance: 0; Size: 400; Time: 438.131 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 31; 2, 2): Max: 162; Mean: 162; Variance: 0; Size: 400; Time: 509.392 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 32; 2, 2): Max: 162; Mean: 162; Variance: 0; Size: 400; Time: 442.073 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 33; 2, 2): Max: 164; Mean: 163.99; Variance: 0.0099; Size: 400; Time: 484.547 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(27, 34; 2, 2): Max: 168; Mean: 167.995; Variance: 0.004975; Size: 400; Time: 541.896 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(27, 35; 2, 2): Max: 170; Mean: 169.94; Variance: 0.0664; Size: 400; Time: 615.806 ms; Top5_Histogram_(relative_to_max): 0 0 2 20 378 ; iter: 1, 3, 6, 12;
Z(27, 36; 2, 2): Max: 172; Mean: 171.995; Variance: 0.004975; Size: 400; Time: 548.457 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(27, 37; 2, 2): Max: 174; Mean: 173.97; Variance: 0.0291; Size: 400; Time: 594.583 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(27, 38; 2, 2): Max: 176; Mean: 174.93; Variance: 0.0951; Size: 400; Time: 632.447 ms; Top5_Histogram_(relative_to_max): 0 2 28 366 4 ; iter: 1, 3, 6, 12;
Z(27, 39; 2, 2): Max: 178; Mean: 177.875; Variance: 0.189375; Size: 400; Time: 737.787 ms; Top5_Histogram_(relative_to_max): 0 2 10 24 364 ; iter: 1, 3, 6, 12;
Z(27, 40; 2, 2): Max: 180; Mean: 179.975; Variance: 0.024375; Size: 400; Time: 644.038 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
